,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
134076,547822,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,3/25/2011 14:53,1.45,12668.0,Germany
134077,547822,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,3/25/2011 14:53,1.45,12668.0,Germany
134078,547822,22649,STRAWBERRY FAIRY CAKE TEAPOT,24,3/25/2011 14:53,4.25,12668.0,Germany
134079,547822,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,3/25/2011 14:53,3.95,12668.0,Germany
134080,547822,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,3/25/2011 14:53,2.95,12668.0,Germany
134081,547822,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,3/25/2011 14:53,1.49,12668.0,Germany
134082,547822,47559B,TEA TIME OVEN GLOVE,10,3/25/2011 14:53,1.25,12668.0,Germany
134083,547822,48185,DOORMAT FAIRY CAKE,4,3/25/2011 14:53,7.95,12668.0,Germany
134084,547822,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,3/25/2011 14:53,3.75,12668.0,Germany
134085,547822,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,3/25/2011 14:53,3.25,12668.0,Germany
134086,547822,22980,PANTRY SCRUBBING BRUSH,12,3/25/2011 14:53,1.65,12668.0,Germany
134087,547822,22992,REVOLVER WOODEN RULER ,12,3/25/2011 14:53,1.95,12668.0,Germany
134088,547822,22978,PANTRY ROLLING PIN,6,3/25/2011 14:53,3.75,12668.0,Germany
134089,547822,22979,PANTRY WASHING UP BRUSH,12,3/25/2011 14:53,1.45,12668.0,Germany
134090,547822,22982,PANTRY PASTRY BRUSH,12,3/25/2011 14:53,1.25,12668.0,Germany
134091,547822,22993,SET OF 4 PANTRY JELLY MOULDS,12,3/25/2011 14:53,1.25,12668.0,Germany
134092,547822,23078,ICE CREAM PEN LIP GLOSS ,24,3/25/2011 14:53,1.25,12668.0,Germany
134093,547822,23179,CLOCK MAGNET MUM'S KITCHEN,6,3/25/2011 14:53,2.89,12668.0,Germany
134094,547822,20750,RED RETROSPOT MINI CASES,2,3/25/2011 14:53,7.95,12668.0,Germany
134095,547822,22962,JAM JAR WITH PINK LID,12,3/25/2011 14:53,0.85,12668.0,Germany
134096,547822,22467,GUMBALL COAT RACK,6,3/25/2011 14:53,2.55,12668.0,Germany
134097,547822,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,3/25/2011 14:53,9.95,12668.0,Germany
134098,547822,22215,CAKE STAND WHITE TWO TIER LACE,2,3/25/2011 14:53,8.5,12668.0,Germany
134099,547822,37500,TEA TIME TEAPOT IN GIFT BOX,12,3/25/2011 14:53,4.95,12668.0,Germany
134100,547822,22123,PING MICROWAVE APRON,12,3/25/2011 14:53,1.95,12668.0,Germany
134101,547822,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,36,3/25/2011 14:53,0.83,12668.0,Germany
134102,547822,37501,TEA TIME TEA SET IN GIFT BOX,12,3/25/2011 14:53,6.95,12668.0,Germany
134103,547822,POST,POSTAGE,16,3/25/2011 14:53,18.0,12668.0,Germany
134554,C547849,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,3/27/2011 12:06,1.25,12471.0,Germany
136051,547925,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,3/28/2011 13:57,2.95,12481.0,Germany
136052,547925,22585,PACK OF 6 BIRDY GIFT TAGS,24,3/28/2011 13:57,1.25,12481.0,Germany
136053,547925,22813,PACK 3 BOXES BIRD PANNETONE ,12,3/28/2011 13:57,1.95,12481.0,Germany
136054,547925,22999,TRAVEL CARD WALLET RETRO PETALS,24,3/28/2011 13:57,0.42,12481.0,Germany
136055,547925,23004,TRAVEL CARD WALLET PANTRY,24,3/28/2011 13:57,0.42,12481.0,Germany
136056,547925,23232,WRAP VINTAGE PETALS  DESIGN,25,3/28/2011 13:57,0.42,12481.0,Germany
136057,547925,20719,WOODLAND CHARLOTTE BAG,20,3/28/2011 13:57,0.85,12481.0,Germany
136058,547925,15036,ASSORTED COLOURS SILK FAN,24,3/28/2011 13:57,0.75,12481.0,Germany
136059,547925,22534,MAGIC DRAWING SLATE SPACEBOY ,24,3/28/2011 13:57,0.42,12481.0,Germany
136060,547925,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,3/28/2011 13:57,0.42,12481.0,Germany
136061,547925,21914,BLUE HARMONICA IN BOX ,12,3/28/2011 13:57,1.25,12481.0,Germany
136062,547925,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,3/28/2011 13:57,2.95,12481.0,Germany
136063,547925,21915,RED  HARMONICA IN BOX ,12,3/28/2011 13:57,1.25,12481.0,Germany
136064,547925,22637,PIGGY BANK RETROSPOT ,12,3/28/2011 13:57,2.55,12481.0,Germany
136065,547925,22730,ALARM CLOCK BAKELIKE IVORY,4,3/28/2011 13:57,3.75,12481.0,Germany
136066,547925,22849,BREAD BIN DINER STYLE MINT,2,3/28/2011 13:57,16.95,12481.0,Germany
136067,547925,22726,ALARM CLOCK BAKELIKE GREEN,4,3/28/2011 13:57,3.75,12481.0,Germany
136068,547925,22969,HOMEMADE JAM SCENTED CANDLES,12,3/28/2011 13:57,1.45,12481.0,Germany
136069,547925,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,3/28/2011 13:57,3.25,12481.0,Germany
136070,547925,22961,JAM MAKING SET PRINTED,24,3/28/2011 13:57,1.45,12481.0,Germany
136071,547925,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,3/28/2011 13:57,0.85,12481.0,Germany
136072,547925,22178,VICTORIAN GLASS HANGING T-LIGHT,24,3/28/2011 13:57,1.25,12481.0,Germany
136073,547925,84879,ASSORTED COLOUR BIRD ORNAMENT,16,3/28/2011 13:57,1.69,12481.0,Germany
136074,547925,22520,CHILDS GARDEN TROWEL BLUE ,12,3/28/2011 13:57,0.85,12481.0,Germany
136075,547925,22521,CHILDS GARDEN TROWEL PINK,12,3/28/2011 13:57,0.85,12481.0,Germany
136076,547925,22525,CHILDRENS GARDEN GLOVES PINK,10,3/28/2011 13:57,1.25,12481.0,Germany
136077,547925,22524,CHILDRENS GARDEN GLOVES BLUE,10,3/28/2011 13:57,1.25,12481.0,Germany
136078,547925,POST,POSTAGE,4,3/28/2011 13:57,18.0,12481.0,Germany
136079,547926,21399,BLUE POLKADOT COFFEE MUG,48,3/28/2011 13:59,0.39,12481.0,Germany
136080,547926,21397,BLUE POLKADOT EGG CUP ,48,3/28/2011 13:59,0.39,12481.0,Germany
136081,547926,85094,CANDY SPOT EGG WARMER RABBIT,48,3/28/2011 13:59,0.19,12481.0,Germany
136082,547926,85093,CANDY SPOT EGG WARMER HARE,48,3/28/2011 13:59,0.39,12481.0,Germany
136083,547926,22979,PANTRY WASHING UP BRUSH,12,3/28/2011 13:59,1.45,12481.0,Germany
136084,547926,22980,PANTRY SCRUBBING BRUSH,12,3/28/2011 13:59,1.65,12481.0,Germany
136085,547926,22993,SET OF 4 PANTRY JELLY MOULDS,12,3/28/2011 13:59,1.25,12481.0,Germany
136086,547926,21976,PACK OF 60 MUSHROOM CAKE CASES,24,3/28/2011 13:59,0.55,12481.0,Germany
136087,547926,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,3/28/2011 13:59,3.25,12481.0,Germany
136088,547926,22849,BREAD BIN DINER STYLE MINT,4,3/28/2011 13:59,14.95,12481.0,Germany
136096,547934,22233,JIGSAW RABBIT AND BIRDHOUSE,12,3/28/2011 14:07,1.65,12474.0,Germany
136097,547934,22230,JIGSAW TREE WITH WATERING CAN,12,3/28/2011 14:07,0.85,12474.0,Germany
136098,547934,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,3/28/2011 14:07,2.95,12474.0,Germany
136099,547934,22255,FELT TOADSTOOL  SMALL,12,3/28/2011 14:07,0.85,12474.0,Germany
136100,547934,22258,FELT FARM ANIMAL RABBIT,12,3/28/2011 14:07,1.25,12474.0,Germany
136101,547934,22264,FELT FARM ANIMAL WHITE BUNNY ,12,3/28/2011 14:07,0.85,12474.0,Germany
136102,547934,35910A,MULTICOLOUR EASTER RABBIT ,6,3/28/2011 14:07,1.95,12474.0,Germany
136103,547934,22898,CHILDRENS APRON APPLES DESIGN,8,3/28/2011 14:07,1.95,12474.0,Germany
136104,547934,22090,PAPER BUNTING RETROSPOT,6,3/28/2011 14:07,2.95,12474.0,Germany
136105,547934,20676,RED RETROSPOT BOWL,8,3/28/2011 14:07,1.25,12474.0,Germany
136106,547934,POST,POSTAGE,1,3/28/2011 14:07,18.0,12474.0,Germany
136107,547934,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,3/28/2011 14:07,12.75,12474.0,Germany
136108,547934,22551,PLASTERS IN TIN SPACEBOY,12,3/28/2011 14:07,1.65,12474.0,Germany
136109,547934,20724,RED RETROSPOT CHARLOTTE BAG,10,3/28/2011 14:07,0.85,12474.0,Germany
136110,547934,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,3/28/2011 14:07,2.55,12474.0,Germany
136111,547934,22437,SET OF 9 BLACK SKULL BALLOONS,20,3/28/2011 14:07,0.85,12474.0,Germany
136112,547934,21915,RED  HARMONICA IN BOX ,12,3/28/2011 14:07,1.25,12474.0,Germany
136689,C547968,22859,EASTER TIN BUNNY BOUQUET,-1,3/28/2011 16:02,1.65,12471.0,Germany
136690,C547968,84228,HEN HOUSE W CHICK STANDING,-1,3/28/2011 16:02,0.42,12471.0,Germany
139470,548320,22489,PACK OF 12 TRADITIONAL CRAYONS,40,3/30/2011 12:54,0.42,12709.0,Germany
139471,548320,21210,SET OF 72 RETROSPOT PAPER  DOILIES,30,3/30/2011 12:54,1.45,12709.0,Germany
139472,548320,22423,REGENCY CAKESTAND 3 TIER,16,3/30/2011 12:54,10.95,12709.0,Germany
139473,548320,21916,SET 12 RETRO WHITE CHALK STICKS,30,3/30/2011 12:54,0.42,12709.0,Germany
139474,548320,21452,TOADSTOOL MONEY BOX,20,3/30/2011 12:54,2.95,12709.0,Germany
139475,548320,22467,GUMBALL COAT RACK,36,3/30/2011 12:54,2.1,12709.0,Germany
139476,548320,POST,POSTAGE,2,3/30/2011 12:54,18.0,12709.0,Germany
139808,C548356,22467,GUMBALL COAT RACK,-9,3/30/2011 15:12,2.55,12472.0,Germany
139809,C548356,22423,REGENCY CAKESTAND 3 TIER,-1,3/30/2011 15:12,12.75,12472.0,Germany
139810,C548356,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,3/30/2011 15:12,2.95,12472.0,Germany
139811,C548356,22444,GROW YOUR OWN PLANT IN A CAN ,-3,3/30/2011 15:12,1.25,12472.0,Germany
139812,C548356,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,3/30/2011 15:12,1.65,12472.0,Germany
139813,C548356,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-3,3/30/2011 15:12,2.55,12472.0,Germany
139814,C548356,21383,PACK OF 12 STICKY BUNNIES,-2,3/30/2011 15:12,0.65,12472.0,Germany
140556,548412,82482,WOODEN PICTURE FRAME WHITE FINISH,36,3/31/2011 10:38,2.1,12601.0,Germany
140557,548412,22961,JAM MAKING SET PRINTED,12,3/31/2011 10:38,1.45,12601.0,Germany
140558,548412,POST,POSTAGE,1,3/31/2011 10:38,18.0,12601.0,Germany
140897,548489,22423,REGENCY CAKESTAND 3 TIER,3,3/31/2011 13:10,12.75,12619.0,Germany
140898,548489,22215,CAKE STAND WHITE TWO TIER LACE,10,3/31/2011 13:10,8.5,12619.0,Germany
140899,548489,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,3/31/2011 13:10,9.95,12619.0,Germany
140900,548489,21843,RED RETROSPOT CAKE STAND,3,3/31/2011 13:10,10.95,12619.0,Germany
140901,548489,22893,MINI CAKE STAND T-LIGHT HOLDER,24,3/31/2011 13:10,0.42,12619.0,Germany
142914,548654,21232,STRAWBERRY CERAMIC TRINKET BOX,24,4/1/2011 13:47,1.25,12569.0,Germany
142915,548654,22055,MINI CAKE STAND  HANGING STRAWBERY,16,4/1/2011 13:47,1.65,12569.0,Germany
142916,548654,22060,LARGE CAKE STAND HANGING HEARTS,16,4/1/2011 13:47,3.95,12569.0,Germany
142917,548654,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,4/1/2011 13:47,0.85,12569.0,Germany
142918,548654,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,4/1/2011 13:47,1.49,12569.0,Germany
142919,548654,21218,RED SPOTTY BISCUIT TIN,6,4/1/2011 13:47,3.75,12569.0,Germany
142920,548654,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,4/1/2011 13:47,4.95,12569.0,Germany
142921,548654,21231,SWEETHEART CERAMIC TRINKET BOX,12,4/1/2011 13:47,1.25,12569.0,Germany
142922,548654,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,4/1/2011 13:47,2.95,12569.0,Germany
142923,548654,POST,POSTAGE,7,4/1/2011 13:47,18.0,12569.0,Germany
144493,548745,21577,SAVE THE PLANET COTTON TOTE BAG,6,4/4/2011 12:10,2.25,12471.0,Germany
144494,548745,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,4/4/2011 12:10,0.85,12471.0,Germany
144495,548745,22077,6 RIBBONS RUSTIC CHARM,12,4/4/2011 12:10,1.65,12471.0,Germany
144496,548745,22585,PACK OF 6 BIRDY GIFT TAGS,12,4/4/2011 12:10,1.25,12471.0,Germany
144497,548745,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,4/4/2011 12:10,1.65,12471.0,Germany
144498,548745,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,4/4/2011 12:10,1.45,12471.0,Germany
144499,548745,22908,PACK OF 20 NAPKINS RED APPLES,12,4/4/2011 12:10,0.85,12471.0,Germany
144500,548745,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,4/4/2011 12:10,0.85,12471.0,Germany
144501,548745,22813,PACK 3 BOXES BIRD PANNETONE ,12,4/4/2011 12:10,1.95,12471.0,Germany
144502,548745,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,4/4/2011 12:10,1.65,12471.0,Germany
144503,548745,22728,ALARM CLOCK BAKELIKE PINK,8,4/4/2011 12:10,3.75,12471.0,Germany
144504,548745,22968,ROSE COTTAGE KEEPSAKE BOX ,4,4/4/2011 12:10,9.95,12471.0,Germany
144505,548745,22741,FUNKY DIVA PEN,48,4/4/2011 12:10,0.85,12471.0,Germany
144506,548745,22913,RED COAT RACK PARIS FASHION,3,4/4/2011 12:10,4.95,12471.0,Germany
144507,548745,22859,EASTER TIN BUNNY BOUQUET,6,4/4/2011 12:10,1.65,12471.0,Germany
144508,548745,22992,REVOLVER WOODEN RULER ,12,4/4/2011 12:10,1.95,12471.0,Germany
144509,548745,22993,SET OF 4 PANTRY JELLY MOULDS,12,4/4/2011 12:10,1.25,12471.0,Germany
144510,548745,POST,POSTAGE,3,4/4/2011 12:10,18.0,12471.0,Germany
144511,548745,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,4/4/2011 12:10,1.25,12471.0,Germany
144512,548745,23078,ICE CREAM PEN LIP GLOSS ,24,4/4/2011 12:10,1.25,12471.0,Germany
144513,548745,23076,ICE CREAM SUNDAE LIP GLOSS,24,4/4/2011 12:10,1.25,12471.0,Germany
144514,548745,22991,GIRAFFE WOODEN RULER,12,4/4/2011 12:10,1.95,12471.0,Germany
144515,548745,23051,RECYCLED ACAPULCO MAT BLUE,2,4/4/2011 12:10,8.25,12471.0,Germany
144516,548745,23183,MOTHER'S KITCHEN SPOON REST ,6,4/4/2011 12:10,3.75,12471.0,Germany
144517,548745,23159,SET OF 5 PANCAKE DAY MAGNETS,12,4/4/2011 12:10,2.08,12471.0,Germany
144518,548745,23158,SET OF 5 LUCKY CAT MAGNETS ,24,4/4/2011 12:10,2.08,12471.0,Germany
144519,548745,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,4/4/2011 12:10,0.83,12471.0,Germany
144520,548746,23077,DOUGHNUT LIP GLOSS ,40,4/4/2011 12:11,1.25,12471.0,Germany
145833,C548915,22993,SET OF 4 PANTRY JELLY MOULDS,-12,4/5/2011 9:53,1.25,12668.0,Germany
145834,C548915,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-12,4/5/2011 9:53,1.65,12668.0,Germany
146778,C549019,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,4/5/2011 15:22,12.75,12474.0,Germany
146779,C549019,22467,GUMBALL COAT RACK,-1,4/5/2011 15:22,2.55,12474.0,Germany
146780,C549019,22258,FELT FARM ANIMAL RABBIT,-1,4/5/2011 15:22,1.25,12474.0,Germany
146781,C549019,22233,JIGSAW RABBIT AND BIRDHOUSE,-2,4/5/2011 15:22,1.65,12474.0,Germany
146782,C549019,22230,JIGSAW TREE WITH WATERING CAN,-2,4/5/2011 15:22,0.85,12474.0,Germany
147155,C549098,21399,BLUE POLKADOT COFFEE MUG,-14,4/6/2011 11:06,0.39,12481.0,Germany
148234,549193,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,4/7/2011 10:24,1.65,12580.0,Germany
148235,549193,22555,PLASTERS IN TIN STRONGMAN,12,4/7/2011 10:24,1.65,12580.0,Germany
148236,549193,22551,PLASTERS IN TIN SPACEBOY,12,4/7/2011 10:24,1.65,12580.0,Germany
148237,549193,22432,WATERING CAN PINK BUNNY,12,4/7/2011 10:24,1.95,12580.0,Germany
148238,549193,22433,WATERING CAN GREEN DINOSAUR,12,4/7/2011 10:24,1.95,12580.0,Germany
148239,549193,22431,WATERING CAN BLUE ELEPHANT,12,4/7/2011 10:24,1.95,12580.0,Germany
148240,549193,10125,MINI FUNKY DESIGN TAPES,20,4/7/2011 10:24,0.85,12580.0,Germany
148241,549193,21675,BUTTERFLIES STICKERS,12,4/7/2011 10:24,0.85,12580.0,Germany
148242,549193,21680,WOODLAND  STICKERS,12,4/7/2011 10:24,0.85,12580.0,Germany
148243,549193,21719,LOVELY BONBON STICKER SHEET,12,4/7/2011 10:24,0.85,12580.0,Germany
148244,549193,20728,LUNCH BAG CARS BLUE,10,4/7/2011 10:24,1.65,12580.0,Germany
148245,549193,20719,WOODLAND CHARLOTTE BAG,10,4/7/2011 10:24,0.85,12580.0,Germany
148246,549193,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,4/7/2011 10:24,2.08,12580.0,Germany
148247,549193,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,4/7/2011 10:24,1.25,12580.0,Germany
148248,549193,22356,CHARLOTTE BAG PINK POLKADOT,10,4/7/2011 10:24,0.85,12580.0,Germany
148249,549193,22382,LUNCH BAG SPACEBOY DESIGN ,10,4/7/2011 10:24,1.65,12580.0,Germany
148250,549193,20727,LUNCH BAG  BLACK SKULL.,10,4/7/2011 10:24,1.65,12580.0,Germany
148251,549193,22271,FELTCRAFT DOLL ROSIE,6,4/7/2011 10:24,2.95,12580.0,Germany
148252,549193,22273,FELTCRAFT DOLL MOLLY,6,4/7/2011 10:24,2.95,12580.0,Germany
148253,549193,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,4/7/2011 10:24,3.75,12580.0,Germany
148254,549193,23126,FELTCRAFT GIRL AMELIE KIT,4,4/7/2011 10:24,4.95,12580.0,Germany
148255,549193,23127,FELTCRAFT GIRL NICOLE KIT,4,4/7/2011 10:24,4.95,12580.0,Germany
148256,549193,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,4/7/2011 10:24,0.85,12580.0,Germany
148257,549193,POST,POSTAGE,2,4/7/2011 10:24,18.0,12580.0,Germany
149918,549316,20712,JUMBO BAG WOODLAND ANIMALS,10,4/8/2011 9:54,1.95,12705.0,Germany
149919,549316,21931,JUMBO STORAGE BAG SUKI,10,4/8/2011 9:54,1.95,12705.0,Germany
149920,549316,85099B,JUMBO BAG RED RETROSPOT,10,4/8/2011 9:54,1.95,12705.0,Germany
149921,549316,21212,PACK OF 72 RETROSPOT CAKE CASES,24,4/8/2011 9:54,0.55,12705.0,Germany
149922,549316,20750,RED RETROSPOT MINI CASES,12,4/8/2011 9:54,6.35,12705.0,Germany
149923,549316,22276,WASH BAG VINTAGE ROSE PAISLEY,6,4/8/2011 9:54,2.55,12705.0,Germany
149924,549316,15036,ASSORTED COLOURS SILK FAN,36,4/8/2011 9:54,0.75,12705.0,Germany
149925,549316,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,4/8/2011 9:54,1.65,12705.0,Germany
149926,549316,22556,PLASTERS IN TIN CIRCUS PARADE ,24,4/8/2011 9:54,1.65,12705.0,Germany
149927,549316,85049C,ROMANTIC PINKS RIBBONS ,12,4/8/2011 9:54,1.25,12705.0,Germany
149928,549316,85049F,BABY BOOM RIBBONS ,12,4/8/2011 9:54,1.25,12705.0,Germany
149929,549316,85049G,CHOCOLATE BOX RIBBONS ,12,4/8/2011 9:54,1.25,12705.0,Germany
149930,549316,85049E,SCANDINAVIAN REDS RIBBONS,12,4/8/2011 9:54,1.25,12705.0,Germany
149931,549316,22027,TEA PARTY BIRTHDAY CARD,12,4/8/2011 9:54,0.42,12705.0,Germany
149932,549316,22025,RING OF ROSES BIRTHDAY CARD,12,4/8/2011 9:54,0.42,12705.0,Germany
149933,549316,21507,"ELEPHANT, BIRTHDAY CARD, ",12,4/8/2011 9:54,0.42,12705.0,Germany
149934,549316,22716,CARD CIRCUS PARADE,12,4/8/2011 9:54,0.42,12705.0,Germany
149935,549316,22817,CARD SUKI BIRTHDAY,12,4/8/2011 9:54,0.42,12705.0,Germany
149936,549316,16237,SLEEPING CAT ERASERS,30,4/8/2011 9:54,0.21,12705.0,Germany
149937,549316,21881,CUTE CATS TAPE,12,4/8/2011 9:54,0.65,12705.0,Germany
149938,549316,21883,STARS GIFT TAPE ,12,4/8/2011 9:54,0.65,12705.0,Germany
149939,549316,21880,RED RETROSPOT TAPE,12,4/8/2011 9:54,0.65,12705.0,Germany
149940,549316,22331,WOODLAND PARTY BAG + STICKER SET,8,4/8/2011 9:54,1.65,12705.0,Germany
149941,549316,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,4/8/2011 9:54,2.55,12705.0,Germany
149942,549316,21086,SET/6 RED SPOTTY PAPER CUPS,12,4/8/2011 9:54,0.65,12705.0,Germany
149943,549316,22355,CHARLOTTE BAG SUKI DESIGN,20,4/8/2011 9:54,0.85,12705.0,Germany
149944,549316,22726,ALARM CLOCK BAKELIKE GREEN,8,4/8/2011 9:54,3.75,12705.0,Germany
149945,549316,22727,ALARM CLOCK BAKELIKE RED ,8,4/8/2011 9:54,3.75,12705.0,Germany
149946,549316,22728,ALARM CLOCK BAKELIKE PINK,8,4/8/2011 9:54,3.75,12705.0,Germany
149947,549316,22467,GUMBALL COAT RACK,36,4/8/2011 9:54,2.1,12705.0,Germany
149948,549316,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,4/8/2011 9:54,1.25,12705.0,Germany
149949,549316,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,4/8/2011 9:54,2.95,12705.0,Germany
149950,549316,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,4/8/2011 9:54,0.85,12705.0,Germany
149951,549316,21154,RED RETROSPOT OVEN GLOVE ,10,4/8/2011 9:54,1.25,12705.0,Germany
149952,549316,20719,WOODLAND CHARLOTTE BAG,20,4/8/2011 9:54,0.85,12705.0,Germany
149953,549316,20726,LUNCH BAG WOODLAND,10,4/8/2011 9:54,1.65,12705.0,Germany
149954,549316,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,4/8/2011 9:54,2.95,12705.0,Germany
149955,549316,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,4/8/2011 9:54,2.95,12705.0,Germany
149956,549316,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,4/8/2011 9:54,2.55,12705.0,Germany
149957,549316,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,4/8/2011 9:54,2.95,12705.0,Germany
149958,549316,22667,RECIPE BOX RETROSPOT ,6,4/8/2011 9:54,2.95,12705.0,Germany
149959,549316,21558,SKULL LUNCH BOX WITH CUTLERY ,6,4/8/2011 9:54,2.55,12705.0,Germany
149960,549316,22629,SPACEBOY LUNCH BOX ,12,4/8/2011 9:54,1.95,12705.0,Germany
149961,549316,20724,RED RETROSPOT CHARLOTTE BAG,20,4/8/2011 9:54,0.85,12705.0,Germany
149962,549316,21094,SET/6 RED SPOTTY PAPER PLATES,12,4/8/2011 9:54,0.85,12705.0,Germany
149963,549316,21042,RED RETROSPOT APRON ,3,4/8/2011 9:54,5.95,12705.0,Germany
149964,549316,20725,LUNCH BAG RED RETROSPOT,10,4/8/2011 9:54,1.65,12705.0,Germany
149965,549316,21976,PACK OF 60 MUSHROOM CAKE CASES,24,4/8/2011 9:54,0.55,12705.0,Germany
149966,549316,21680,WOODLAND  STICKERS,12,4/8/2011 9:54,0.85,12705.0,Germany
149967,549316,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,4/8/2011 9:54,2.25,12705.0,Germany
149968,549316,21577,SAVE THE PLANET COTTON TOTE BAG,6,4/8/2011 9:54,2.25,12705.0,Germany
149969,549316,22723,SET OF 6 HERB TINS SKETCHBOOK,4,4/8/2011 9:54,3.95,12705.0,Germany
149970,549316,21238,RED RETROSPOT CUP,8,4/8/2011 9:54,0.85,12705.0,Germany
149971,549316,21239,PINK  POLKADOT CUP,8,4/8/2011 9:54,0.85,12705.0,Germany
149972,549316,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,4/8/2011 9:54,1.95,12705.0,Germany
149973,549316,22993,SET OF 4 PANTRY JELLY MOULDS,12,4/8/2011 9:54,1.25,12705.0,Germany
149974,549316,23050,RECYCLED ACAPULCO MAT GREEN,6,4/8/2011 9:54,8.25,12705.0,Germany
149975,549316,23049,RECYCLED ACAPULCO MAT RED,4,4/8/2011 9:54,8.25,12705.0,Germany
149976,549316,23052,RECYCLED ACAPULCO MAT TURQUOISE,6,4/8/2011 9:54,8.25,12705.0,Germany
149977,549316,23054,RECYCLED ACAPULCO MAT LAVENDER,6,4/8/2011 9:54,8.25,12705.0,Germany
149978,549316,23051,RECYCLED ACAPULCO MAT BLUE,4,4/8/2011 9:54,8.25,12705.0,Germany
149979,549316,21424,WOODLAND STORAGE BOX LARGE ,6,4/8/2011 9:54,2.95,12705.0,Germany
149980,549316,21426,WOODLAND STORAGE BOX SMALL,6,4/8/2011 9:54,2.1,12705.0,Germany
150426,549434,84279B,CHERRY BLOSSOM DECORATIVE FLASK,12,4/8/2011 12:30,3.39,12647.0,Germany
150427,549434,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,12,4/8/2011 12:30,3.39,12647.0,Germany
150428,549434,22199,FRYING PAN RED RETROSPOT,24,4/8/2011 12:30,3.75,12647.0,Germany
150429,549434,22200,FRYING PAN PINK POLKADOT,24,4/8/2011 12:30,3.75,12647.0,Germany
150430,549434,22979,PANTRY WASHING UP BRUSH,12,4/8/2011 12:30,1.45,12647.0,Germany
150431,549434,POST,POSTAGE,4,4/8/2011 12:30,18.0,12647.0,Germany
150462,C549438,23183,MOTHER'S KITCHEN SPOON REST ,-1,4/8/2011 12:39,3.75,12471.0,Germany
150463,C549438,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-2,4/8/2011 12:39,0.83,12471.0,Germany
152480,549614,22692,DOORMAT WELCOME TO OUR HOME,2,4/11/2011 11:38,7.95,12720.0,Germany
152481,549614,48187,DOORMAT NEW ENGLAND,2,4/11/2011 11:38,7.95,12720.0,Germany
152482,549614,35809A,ENAMEL PINK TEA CONTAINER,24,4/11/2011 11:38,0.83,12720.0,Germany
